idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
14078,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14079,IOT,"Core 4",48.00,°C,2020-10-20,19,26
14080,IOT,"Core 4",9.40,%,2020-10-20,19,26
14081,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14082,IOT,"Core 5",47.00,°C,2020-10-20,19,26
14083,IOT,"Core 5",4.70,%,2020-10-20,19,26
14084,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14085,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14086,IOT,"Core 6",23.40,%,2020-10-20,19,26
14087,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14088,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14089,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14090,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14091,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14092,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14093,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14094,IOT,"Core 1",6.30,%,2020-10-20,19,26
14095,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14096,IOT,"Core 2",50.00,°C,2020-10-20,19,26
14097,IOT,"Core 2",7.80,%,2020-10-20,19,26
14098,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14099,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14100,IOT,"Core 3",3.10,%,2020-10-20,19,26
14101,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14102,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14103,IOT,"Core 4",3.10,%,2020-10-20,19,26
14104,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14105,IOT,"Core 5",46.00,°C,2020-10-20,19,26
14106,IOT,"Core 5",7.80,%,2020-10-20,19,26
14107,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14108,IOT,"Core 6",48.00,°C,2020-10-20,19,26
14109,IOT,"Core 6",14.10,%,2020-10-20,19,26
14110,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14111,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
14112,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14113,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14114,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14115,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14116,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14117,IOT,"Core 1",9.40,%,2020-10-20,19,26
14118,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14119,IOT,"Core 2",48.00,°C,2020-10-20,19,26
14120,IOT,"Core 2",17.20,%,2020-10-20,19,26
14121,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14122,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14123,IOT,"Core 3",6.30,%,2020-10-20,19,26
14124,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14125,IOT,"Core 4",47.00,°C,2020-10-20,19,26
14126,IOT,"Core 4",6.30,%,2020-10-20,19,26
14127,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14128,IOT,"Core 5",46.00,°C,2020-10-20,19,26
14129,IOT,"Core 5",7.90,%,2020-10-20,19,26
14130,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14131,IOT,"Core 6",46.00,°C,2020-10-20,19,26
14132,IOT,"Core 6",12.50,%,2020-10-20,19,26
14133,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14134,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
14135,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14136,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14137,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14138,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14139,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14140,IOT,"Core 1",8.60,%,2020-10-20,19,26
14141,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14142,IOT,"Core 2",46.00,°C,2020-10-20,19,26
14143,IOT,"Core 2",15.60,%,2020-10-20,19,26
14144,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14145,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14146,IOT,"Core 3",1.60,%,2020-10-20,19,26
14147,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14148,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14149,IOT,"Core 4",4.70,%,2020-10-20,19,26
14150,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14151,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14152,IOT,"Core 5",14.10,%,2020-10-20,19,26
14153,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14154,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14155,IOT,"Core 6",6.30,%,2020-10-20,19,26
14156,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14157,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14158,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14159,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14160,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14161,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14162,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14163,IOT,"Core 1",8.30,%,2020-10-20,19,26
14164,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14165,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14166,IOT,"Core 2",6.30,%,2020-10-20,19,26
14167,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14168,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14169,IOT,"Core 3",6.30,%,2020-10-20,19,26
14170,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14171,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14172,IOT,"Core 4",7.80,%,2020-10-20,19,26
14173,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14174,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14175,IOT,"Core 5",9.40,%,2020-10-20,19,26
14176,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14177,IOT,"Core 6",46.00,°C,2020-10-20,19,26
14178,IOT,"Core 6",14.10,%,2020-10-20,19,26
14179,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14180,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14181,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14182,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14183,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14184,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14185,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14186,IOT,"Core 1",9.40,%,2020-10-20,19,26
14187,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14188,IOT,"Core 2",46.00,°C,2020-10-20,19,26
14189,IOT,"Core 2",23.40,%,2020-10-20,19,26
14190,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14191,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14192,IOT,"Core 3",6.30,%,2020-10-20,19,26
14193,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14194,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14195,IOT,"Core 4",0.00,%,2020-10-20,19,26
14196,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14197,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14198,IOT,"Core 5",9.40,%,2020-10-20,19,26
14199,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14200,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14201,IOT,"Core 6",14.10,%,2020-10-20,19,26
14202,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14203,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14204,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14205,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14206,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14207,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14208,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14209,IOT,"Core 1",10.40,%,2020-10-20,19,26
14210,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14211,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14212,IOT,"Core 2",18.80,%,2020-10-20,19,26
14213,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14214,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14215,IOT,"Core 3",4.70,%,2020-10-20,19,26
14216,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14217,IOT,"Core 4",46.00,°C,2020-10-20,19,26
14218,IOT,"Core 4",3.10,%,2020-10-20,19,26
14219,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14220,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14221,IOT,"Core 5",10.90,%,2020-10-20,19,26
14222,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14223,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14224,IOT,"Core 6",17.20,%,2020-10-20,19,26
14225,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14226,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14227,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14228,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14229,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14230,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14231,IOT,"Core 1",48.00,°C,2020-10-20,19,26
14232,IOT,"Core 1",11.20,%,2020-10-20,19,26
14233,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14234,IOT,"Core 2",48.00,°C,2020-10-20,19,26
14235,IOT,"Core 2",17.20,%,2020-10-20,19,26
14236,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14237,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14238,IOT,"Core 3",12.50,%,2020-10-20,19,26
14239,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14240,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14241,IOT,"Core 4",9.40,%,2020-10-20,19,26
14242,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14243,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14244,IOT,"Core 5",7.80,%,2020-10-20,19,26
14245,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14246,IOT,"Core 6",48.00,°C,2020-10-20,19,26
14247,IOT,"Core 6",9.40,%,2020-10-20,19,26
14248,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14249,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14250,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14251,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14252,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14253,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14254,IOT,"Core 1",49.00,°C,2020-10-20,19,26
14255,IOT,"Core 1",11.20,%,2020-10-20,19,26
14256,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14257,IOT,"Core 2",48.00,°C,2020-10-20,19,26
14258,IOT,"Core 2",15.60,%,2020-10-20,19,26
14259,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14260,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14261,IOT,"Core 3",10.90,%,2020-10-20,19,26
14262,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14263,IOT,"Core 4",46.00,°C,2020-10-20,19,26
14264,IOT,"Core 4",4.70,%,2020-10-20,19,26
14265,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14266,IOT,"Core 5",46.00,°C,2020-10-20,19,26
14267,IOT,"Core 5",7.80,%,2020-10-20,19,26
14268,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14269,IOT,"Core 6",48.00,°C,2020-10-20,19,26
14270,IOT,"Core 6",17.20,%,2020-10-20,19,26
14271,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14272,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14273,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14274,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14275,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14276,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14277,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14278,IOT,"Core 1",13.80,%,2020-10-20,19,26
14279,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14280,IOT,"Core 2",48.00,°C,2020-10-20,19,26
14281,IOT,"Core 2",17.20,%,2020-10-20,19,26
14282,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14283,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14284,IOT,"Core 3",14.10,%,2020-10-20,19,26
14285,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14286,IOT,"Core 4",46.00,°C,2020-10-20,19,26
14287,IOT,"Core 4",7.80,%,2020-10-20,19,26
14288,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14289,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14290,IOT,"Core 5",10.90,%,2020-10-20,19,26
14291,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14292,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14293,IOT,"Core 6",14.10,%,2020-10-20,19,26
14294,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14295,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14296,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14297,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14298,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14299,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14300,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14301,IOT,"Core 1",8.90,%,2020-10-20,19,26
14302,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14303,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14304,IOT,"Core 2",15.60,%,2020-10-20,19,26
14305,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14306,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14307,IOT,"Core 3",1.60,%,2020-10-20,19,26
14308,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14309,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14310,IOT,"Core 4",1.60,%,2020-10-20,19,26
14311,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14312,IOT,"Core 5",43.00,°C,2020-10-20,19,26
14313,IOT,"Core 5",15.60,%,2020-10-20,19,26
14314,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14315,IOT,"Core 6",46.00,°C,2020-10-20,19,26
14316,IOT,"Core 6",9.40,%,2020-10-20,19,26
14317,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14318,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14319,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14320,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14321,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14322,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14323,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14324,IOT,"Core 1",9.90,%,2020-10-20,19,26
14325,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14326,IOT,"Core 2",51.00,°C,2020-10-20,19,26
14327,IOT,"Core 2",12.50,%,2020-10-20,19,26
14328,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14329,IOT,"Core 3",47.00,°C,2020-10-20,19,26
14330,IOT,"Core 3",6.30,%,2020-10-20,19,26
14331,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14332,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14333,IOT,"Core 4",1.60,%,2020-10-20,19,26
14334,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14335,IOT,"Core 5",46.00,°C,2020-10-20,19,26
14336,IOT,"Core 5",12.50,%,2020-10-20,19,26
14337,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14338,IOT,"Core 6",46.00,°C,2020-10-20,19,26
14339,IOT,"Core 6",15.60,%,2020-10-20,19,26
14340,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14341,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14342,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14343,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14344,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14345,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14346,IOT,"Core 1",45.00,°C,2020-10-20,19,26
14347,IOT,"Core 1",13.30,%,2020-10-20,19,26
14348,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14349,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14350,IOT,"Core 2",17.20,%,2020-10-20,19,26
14351,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14352,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14353,IOT,"Core 3",9.40,%,2020-10-20,19,26
14354,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14355,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14356,IOT,"Core 4",10.90,%,2020-10-20,19,26
14357,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14358,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14359,IOT,"Core 5",7.80,%,2020-10-20,19,26
14360,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14361,IOT,"Core 6",45.00,°C,2020-10-20,19,26
14362,IOT,"Core 6",18.80,%,2020-10-20,19,26
14363,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14364,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14365,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14366,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14367,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14368,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14369,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14370,IOT,"Core 1",9.10,%,2020-10-20,19,26
14371,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14372,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14373,IOT,"Core 2",12.50,%,2020-10-20,19,26
14374,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14375,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14376,IOT,"Core 3",4.70,%,2020-10-20,19,26
14377,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14378,IOT,"Core 4",46.00,°C,2020-10-20,19,26
14379,IOT,"Core 4",7.80,%,2020-10-20,19,26
14380,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14381,IOT,"Core 5",45.00,°C,2020-10-20,19,26
14382,IOT,"Core 5",9.40,%,2020-10-20,19,26
14383,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14384,IOT,"Core 6",46.00,°C,2020-10-20,19,26
14385,IOT,"Core 6",10.90,%,2020-10-20,19,26
14386,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14387,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14388,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14389,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14390,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14391,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14392,IOT,"Core 1",45.00,°C,2020-10-20,19,26
14393,IOT,"Core 1",9.90,%,2020-10-20,19,26
14394,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14395,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14396,IOT,"Core 2",17.20,%,2020-10-20,19,26
14397,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14398,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14399,IOT,"Core 3",7.80,%,2020-10-20,19,26
14400,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14401,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14402,IOT,"Core 4",4.70,%,2020-10-20,19,26
14403,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14404,IOT,"Core 5",45.00,°C,2020-10-20,19,26
14405,IOT,"Core 5",6.30,%,2020-10-20,19,26
14406,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14407,IOT,"Core 6",45.00,°C,2020-10-20,19,26
14408,IOT,"Core 6",17.20,%,2020-10-20,19,26
14409,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14410,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14411,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14412,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14413,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14414,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14415,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14416,IOT,"Core 1",13.00,%,2020-10-20,19,26
14417,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14418,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14419,IOT,"Core 2",17.20,%,2020-10-20,19,26
14420,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14421,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14422,IOT,"Core 3",6.30,%,2020-10-20,19,26
14423,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14424,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14425,IOT,"Core 4",6.30,%,2020-10-20,19,26
14426,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14427,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14428,IOT,"Core 5",17.20,%,2020-10-20,19,26
14429,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14430,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14431,IOT,"Core 6",17.20,%,2020-10-20,19,26
14432,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14433,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
14434,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14435,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14436,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14437,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14438,IOT,"Core 1",46.00,°C,2020-10-20,19,26
14439,IOT,"Core 1",9.10,%,2020-10-20,19,26
14440,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14441,IOT,"Core 2",48.00,°C,2020-10-20,19,26
14442,IOT,"Core 2",17.20,%,2020-10-20,19,26
14443,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14444,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14445,IOT,"Core 3",4.70,%,2020-10-20,19,26
14446,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14447,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14448,IOT,"Core 4",6.30,%,2020-10-20,19,26
14449,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14450,IOT,"Core 5",45.00,°C,2020-10-20,19,26
14451,IOT,"Core 5",7.80,%,2020-10-20,19,26
14452,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14453,IOT,"Core 6",48.00,°C,2020-10-20,19,26
14454,IOT,"Core 6",12.50,%,2020-10-20,19,26
14455,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14456,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
14457,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14458,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14459,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14460,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14461,IOT,"Core 1",45.00,°C,2020-10-20,19,26
14462,IOT,"Core 1",10.70,%,2020-10-20,19,26
14463,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14464,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14465,IOT,"Core 2",12.50,%,2020-10-20,19,26
14466,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14467,IOT,"Core 3",46.00,°C,2020-10-20,19,26
14468,IOT,"Core 3",4.70,%,2020-10-20,19,26
14469,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14470,IOT,"Core 4",44.00,°C,2020-10-20,19,26
14471,IOT,"Core 4",6.30,%,2020-10-20,19,26
14472,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14473,IOT,"Core 5",44.00,°C,2020-10-20,19,26
14474,IOT,"Core 5",9.40,%,2020-10-20,19,26
14475,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14476,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14477,IOT,"Core 6",18.80,%,2020-10-20,19,26
14478,IOT,"Memoria uso %",51.70,%,2020-10-20,19,26
14479,IOT,"Memoria uso GB",8.20,GB,2020-10-20,19,26
14480,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14481,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14482,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14483,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14484,IOT,"Core 1",47.00,°C,2020-10-20,19,26
14485,IOT,"Core 1",10.20,%,2020-10-20,19,26
14486,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14487,IOT,"Core 2",46.00,°C,2020-10-20,19,26
14488,IOT,"Core 2",15.60,%,2020-10-20,19,26
14489,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14490,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14491,IOT,"Core 3",4.70,%,2020-10-20,19,26
14492,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
14493,IOT,"Core 4",45.00,°C,2020-10-20,19,26
14494,IOT,"Core 4",7.80,%,2020-10-20,19,26
14495,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
14496,IOT,"Core 5",43.00,°C,2020-10-20,19,26
14497,IOT,"Core 5",10.90,%,2020-10-20,19,26
14498,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
14499,IOT,"Core 6",47.00,°C,2020-10-20,19,26
14500,IOT,"Core 6",14.10,%,2020-10-20,19,26
14501,IOT,"Memoria uso %",51.80,%,2020-10-20,19,26
14502,IOT,"Memoria uso GB",8.30,GB,2020-10-20,19,26
14503,IOT,"Memoria livre GB",7.70,GB,2020-10-20,19,26
14504,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
14505,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
14506,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
14507,IOT,"Core 1",49.00,°C,2020-10-20,19,26
14508,IOT,"Core 1",17.40,%,2020-10-20,19,26
14509,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
14510,IOT,"Core 2",47.00,°C,2020-10-20,19,26
14511,IOT,"Core 2",28.10,%,2020-10-20,19,26
14512,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
14513,IOT,"Core 3",45.00,°C,2020-10-20,19,26
14514,IOT,"Core 3",23.40,%,2020-10-20,19,26
14515,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
